"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"145942","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据质量SQL智能生成- SQL智能生成","-- 待测数据源类型：Hive、SparkThrift、Oracle、GreenPlumn、MySQL、ADB、Doris2.x、Inceptor -- 测试页面，待测数据源类型的单表校验任务新建/编辑流程-选择自定义SQL规则","1. 点击【SQL智能生成】按钮
2. 输入框中输入一段SQL自然语言描述，点击【发送】按钮
3. 查看AI回答内容","1. 唤出“栈语妙编”窗口
2. 1）问题发送成功
2）AI回答结果正确相关
3）代码内容格式化展示
3. 1）AI回答结果正确相关
2）代码内容格式化展示
3）数据源类型、表名等信息正确","1. 
2. 
3.","","2","功能测试","","正常","0","1","3","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145941","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据质量SQL智能生成- 按钮显示逻辑","-- 待测数据源类型：Hive、SparkThrift、Oracle、GreenPlumn、MySQL、ADB、Doris2.x、Inceptor -- 测试页面，待测数据源类型的单表校验任务新建/编辑流程-选择自定义SQL规则","1. 1）新建单表校验任务，进入监控规则步骤
2）添加自定义SQL规则
2. 1）新建单表校验任务，进入监控规则步骤
2）添加非自定义SQL规则
3. 编辑单表校验任务，添加自定义SQL规则
4. 编辑单表校验任务，编辑自定义SQL规则
5. 编辑单表校验任务，添加非自定义SQL规则
6. 点击弹窗右上角关闭icon
7. 点击拖动弹窗","1. SQL输入框右侧显示【SQL智能生成】按钮
2. SQL输入框右侧不显示【SQL智能生成】按钮
3. SQL输入框右侧显示【SQL智能生成】按钮
4. SQL输入框右侧显示【SQL智能生成】按钮
5. SQL输入框右侧不显示【SQL智能生成】按钮
6. 1）弹窗关闭
2）回答记录清空不保存
7. 弹窗可拖动","1. 
2. 
3. 
4. 
5. 
6. 
7.","","3","功能测试","","正常","0","1","7","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145940","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据模型智能优化- 复制","-- 待测数据源类型：Hive、SparkThrift、MySQL、ADB、StarRocks2.x、StarRocks3.x、Inceptor -- 测试页面，待测数据源类型的数据模型建表-表结构流程；","1. 点击【复制】
2. 在解析中状态时，查看【复制】按钮","1. 内容复制成功
2. 【复制】按钮禁用","1. 
2.","","3","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145939","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据模型智能优化- 重新生成","-- 待测数据源类型：Hive、SparkThrift、MySQL、ADB、StarRocks2.x、StarRocks3.x、Inceptor -- 测试页面，待测数据源类型的数据模型建表-表结构流程；","1. 点击【重新生成】
2. 在解析中状态时，查看【重新生成】按钮","1. 1）重新生成Loading状态正确；
2）增加新一页，展示重新生成的智能优化结果，且智能优化结果正确相关；
3）历史智能优化结果保留，通过翻页查看
2. 【重新生成】按钮禁用","1. 
2.","","2","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145938","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据模型智能优化- 智能优化结果正确","-- 待测数据源类型：Hive、SparkThrift、MySQL、ADB、StarRocks2.x、StarRocks3.x、Inceptor -- 测试页面，待测数据源类型的数据模型建表-表结构流程；","1. 查看智能优化结果
2. 翻页","1. 智能优化结果内容正确相关，且显示格式正确
2. 1）上一页/下一页翻页正确
2）每页内容代表在模态窗生命周期内，每次生成的智能优化结果","1. 
2.","","2","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145937","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据模型智能优化- 弹窗交互","-- 待测数据源类型：Hive、SparkThrift、MySQL、ADB、StarRocks2.x、StarRocks3.x、Inceptor -- 测试页面，待测数据源类型的数据模型建表-表结构流程；","1. 1）未添加字段信息
2）点击【智能优化】按钮
2. 1）完善字段信息
2）点击下方的【智能优化】按钮
3. 点击弹窗右上角关闭icon
4. 点击弹窗中标题区域，进行拖拽","1. 弹窗提示：禁用建表字段信息不可为空！
2. 弹窗显示AI智能优化结果
3. 1）弹窗关闭
2）解析内容清空不保存
4. 弹窗可左右拖动","1. 
2. 
3. 
4.","","3","功能测试","","正常","0","3","4","通过","bingbing","2025-02-20","bingbing","2025-02-24","2","",""
"145936","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据表智能解析- 复制","待测数据源类型：Hive、SparkThrift、Oracle、MySQL、SQLServer、ADB、GreenPlum、Oushu、StarRocks2.x、StarRocks3.x、Doris2.x、SapHana、TiDB、Inceptor、HashData、Trino 其他数据源类型暂不做考虑","1. 点击【复制】
2. 在解析中状态时，查看【复制】按钮","1. 内容复制成功
2. 【复制】按钮禁用","1. 
2.","","3","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145935","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据表智能解析- 重新生成","待测数据源类型：Hive、SparkThrift、Oracle、MySQL、SQLServer、ADB、GreenPlum、Oushu、StarRocks2.x、StarRocks3.x、Doris2.x、SapHana、TiDB、Inceptor、HashData、Trino 其他数据源类型暂不做考虑","1. 点击【重新生成】
2. 在解析中状态时，查看【重新生成】按钮","1. 1）重新生成Loading状态正确
2）增加新一页，展示重新生成的解析内容，且解析内容正确相关
3）历史解析内容保留，通过翻页查看
2. 【重新生成】按钮禁用","1. 
2.","","3","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145934","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据表智能解析- 解析内容正确","待测数据源类型：Hive、SparkThrift、Oracle、MySQL、SQLServer、ADB、GreenPlum、Oushu、StarRocks2.x、StarRocks3.x、Doris2.x、SapHana、TiDB、Inceptor、HashData、Trino 其他数据源类型暂不做考虑","1. 查看解析内容
2. 解析内容翻页","1. 解析内容内容正确相关，且显示格式正确
2. 1）上一页/下一页翻页正确；
2）每页内容代表在模态窗生命周期内，每次生成的解析内容","1. 
2.","","2","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145933","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/AI(#8552)","","验证数据表智能解析- 弹窗交互","待测数据源类型：Hive、SparkThrift、Oracle、MySQL、SQLServer、ADB、GreenPlum、Oushu、StarRocks2.x、StarRocks3.x、Doris2.x、SapHana、TiDB、Inceptor、HashData、Trino 其他数据源类型暂不做考虑","1. 1）进入待测数据源类型的各类型表的表详情页-表结构TAB页
2）点击右侧的【智能解析】按钮
2. 点击弹窗右上角关闭icon","1. 弹窗显示AI解析内容，滚动条自动滚至最底部。
2. 1）弹窗关闭
2）解析内容清空不保存","1. 
2.","","3","功能测试","","正常","0","1","2","通过","bingbing","2025-02-20","","0000-00-00","1","",""
"145797","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据模型数仓层级为非必填-华泰期货定制化分支(#8551)","","验证 数据模型->建表 ，离线表的新建表页面不填&#039;数仓层级&#039;，填上其余必选项，创建成功","无","1. 1、进入数据模型->建表 下，点击离线表的新建表
2. 4、添加任意字段，点击生成建表，建表
3. 点击确定","1. 进入表结构选择
2. 建表成功
3.","1. 
2. 
3.","","1","功能测试","","正常","0","3","3","通过","xiachong","2025-02-17","","0000-00-00","1","",""
"145796","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据质量规则配置前端FPS性能优化-验证功能(#8550)","","验证在已建规则上验证功能正常且帧率稳定在50FPS以上","无","1. 1、选择单表规则进入编辑,
2. 2、添加规则
3. 3、克隆规则
4. 4、保存规则
5. 5、取消规则","1. 弹出规则管理页面
2. 功能正常，全程FPS在50以上
3. 功能正常，全程FPS在50以上
4. 功能正常，全程FPS在50以上
5. 功能正常，全程FPS在50以上","1. 
2. 
3. 
4. 
5.","","1","功能测试","","正常","0","3","5","通过","xiachong","2025-02-17","","0000-00-00","1","",""
"145795","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证审批中-取消申请功能","数据地图有表test1，数据源为test_HADOOP。数据库为test，下线
申请审批中","1. 进入审批中心-我的申请-审批中，取消表test1的下线申请
2. 进入数据资产-数据地图，查看表test1的状态","1. 取消成功
2. 状态为未发布","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145794","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证审批中-申请详情","数据地图有表test1，数据源为test_HADOOP。数据库为test，下线
申请审批中","1. 进入审批中心-我的申请-审批中查看表test1的申请详情","1. 和审批工单类似，缺少审批理由","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145793","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证审批中-【申请类别】筛选功能","无","1. 对接内容选择【数据表发布、下线申请】，查看右侧数据
2. 勾选发布数据表进行搜索
3. 勾选下线数据表进行搜索
4. 组合筛选
5. 筛选、排序组合","1. 展示所有我申请的并在审批中的数据表发布、下线申请工单
2. 展示所有审批中的发布数据表的申请工单
3. 展示所有审批中的下线数据表的申请工单
4. 结果正确
5. 结果正确","1. 
2. 
3. 
4. 
5.","","3","功能测试","功能测试阶段","正常","0","1","5","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145792","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证审批中-【申请时间】排序功能","无","1. 对申请时间进行排序","1. 结果正确","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145791","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证发布申请审批中，审批中列表字段展示","无","1. 进入审批中心-我的申请-审批中-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
2. 查看表test对应的工单数据","1. 列表字段有：【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】
2. 工单的数据正确。其中申请类别为发布/下线数据表","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145790","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 审批中--> 验证我的申请-审批中对接内容是否新增","无","1. 进入公共管理-审批中心-我的申请-审批中-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示【租户】、【数据表名】搜索框2）搜索结果正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145789","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证已结束-审批详情展示","无","1. 发布、下线申请审批结束后，进入我的申请-已结束，点击审批详情
2. 查看【申请信息】展示
3. 查看【申请理由】展示
4. 查看【审批流程】展示
5. 查看【审批理由】展示","1. 1）左上角展示XXX提交的数据表发布、下线申请。右侧展示工单状态。2）展示【申请信息】、【申请理由】、【审批流程】、【审批理由】
2. 1）展示【所属租户】、【申请时间】、【数据表名】、【所属数据库】、【所属数据源】、【申请类别】2）数据正确
3. 1）如果为发布申请，默认为数据表发布2）如果为下线申请，默认为数据表下线
4. 展示完整的审批流程，当前审批节点状态为审批中，后续节点置灰
5. 正确","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145788","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证已结束-【审批状态】筛选功能","无","1. 查看审批状态筛选器的选项
2. 单选、多选、组合筛选","1. 已通过/已拒绝/已取消/审批中
2. 结果正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145787","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证已结束-【申请类别】筛选功能","无","1. 对接内容选择【数据表发布、下线申请】，查看右侧数据
2. 勾选发布数据表进行搜索
3. 勾选下线数据表进行搜索
4. 组合筛选
5. 筛选、排序组合","1. 展示所有我申请的并审批结束的数据表发布、下线申请工单
2. 展示所有已结束的发布数据表的申请工单
3. 展示所有已结束的下线数据表的申请工单
4. 结果正确
5. 结果正确","1. 
2. 
3. 
4. 
5.","","3","功能测试","功能测试阶段","正常","0","1","5","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145786","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证已结束-【申请时间】/【审批时间】排序功能","无","1. 对申请时间进行排序","1. 结果正确","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145785","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证发布申请审批结束后，已结束列表字段展示","无","1. 进入审批中心-我的申请-已结束-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
2. 查看表test对应的工单数据","1. 列表字段有：【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】、【审批状态】、【审批时间】
2. 工单的数据正确。其中申请类别为发布/下线数据表","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145784","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 我的申请--> 已结束--> 验证我的申请-已结束对接内容是否新增","无","1. 进入公共管理-审批中心-我的申请-已结束-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示【租户】、【审批人】、【审批时间】、【数据表名】搜索框2）搜索结果正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145783","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 全部审批--> 验证审批授权-全部审批新增数据表发布、下线申请","无","1. 进入公共管理-审批中心-审批授权-全部审批-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示
3. 查看右侧数据展示展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示【租户】、【申请人】、【数据表名】搜索框2）搜索结果正确
3. 右侧数据展示所有已审批、待审批的发布/下线工单","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145782","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证我已审批-审批详情展示","无","1. 发布、下线申请审批后，进入我已审批，点击审批详情
2. 查看【申请信息】展示
3. 查看【申请理由】展示
4. 查看【审批流程】展示","1. 1）左上角展示XXX提交的数据表发布、下线申请。右侧展示工单状态。2）展示【申请信息】、【申请理由】、【审批流程】、【审批理由】
2. 1）展示【所属租户】、【申请时间】、【数据表名】、【所属数据库】、【所属数据源】、【申请类别】2）数据正确
3. 1）如果为发布申请，默认为数据表发布2）如果为下线申请，默认为数据表下线
4. 展示完整的审批流程，当前审批节点状态为审批中，后续节点置灰","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145781","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证我已审批-【审批状态】筛选功能","无","1. 查看审批状态筛选器的选项
2. 单选、多选、组合筛选","1. 已通过/已拒绝/已取消/审批中
2. 结果正确","1. 
2. 查不到已经取消的
http://zenpms.dtstack.cn/zentao/bug-view-126129.html","","3","功能测试","功能测试阶段","正常","0","1","2","失败","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145780","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证我已审批-【申请类别】筛选功能","无","1. 对接内容选择【数据表发布、下线申请】，查看右侧数据
2. 勾选发布数据表进行搜索
3. 勾选下线数据表进行搜索
4. 组合筛选
5. 筛选、排序组合","1. 展示所有我已审批的数据表发布、下线申请工单
2. 展示所有我已审批的发布数据表的申请工单
3. 展示所有我已审批的下线数据表的申请工单
4. 结果正确
5. 结果正确","1. 
2. 
3. 
4. 
5.","","3","功能测试","功能测试阶段","正常","0","1","5","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145779","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证我已审批-【申请时间】/【审批时间】排序功能","无","1. 对申请时间进行排序","1. 结果正确","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145778","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证发布/下线申请审批后，我已审批列表字段展示","无","1. 对数据表发布/下线申请进行审批，进入审批中心-我已审批-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
2. 查看数据","1. 列表字段有：【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】、【审批状态】、【审批时间】
2. 新增已审批工单的数据正确。其中申请类别为发布/下线数据表","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145777","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 已审批--> 验证审批授权-我已审批对接内容是否新增","无","1. 进入公共管理-审批中心-审批授权-我已审批-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示支持【租户】、【申请人】、【审批时间】、【数据表名】搜索框2）搜索结果正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145776","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 待审批--> 验证待我审批-审批侧边栏展示","无","1. 发布、下线申请后，进入待审批页面，点击审批按钮，查看侧边栏展示
2. 查看【申请信息】展示
3. 查看【申请理由】展示
4. 查看【审批流程】展示","1. 展示【申请信息】、【申请理由】、【审批流程】、【审批理由】
2. 1）展示【所属租户】、【申请时间】、【数据表名】、【所属数据库】、【所属数据源】、【申请类别】2）数据正确
3. 1）如果为发布申请，默认为数据表发布2）如果为下线申请，默认为数据表下线
4. 展示完整的审批流程，当前审批节点状态为审批中，后续节点置灰","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145775","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 待审批--> 验证待我审批-【申请类别】筛选功能","无","1. 对接内容选择【数据表发布、下线申请】，查看右侧数据
2. 勾选发布数据表进行搜索
3. 勾选下线数据表进行搜索
4. 组合筛选
5. 筛选、排序组合","1. 展示所有待我审批的数据表发布、下线申请工单
2. 展示所有待我审批的发布数据表的申请工单
3. 展示所有待我审批的下线数据表的申请工单
4. 结果正确
5. 结果正确","1. 
2. 
3. 
4. 
5. 组合筛选结果不正确","","3","功能测试","功能测试阶段","正常","1","2","5","失败","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145774","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 待审批--> 验证待我审批-【申请时间】排序功能","无","1. 对申请时间进行排序","1. 结果正确","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145773","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 待审批--> 验证新增数据表发布/下线申请后，待我审批列表字段展示","无","1. 非管理员用户，对数据地图的表进行发布/下线
2. 进入审批中心-待我审批-数据资产，选择【数据表发布、下线申请】，查看右侧列表字段
3. 查看列表数据","1. 操作成功，提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。
2. 列表字段为【数据表名】、【所属数据库】、【所属数据源】、【申请类别】、【申请人】、【租户】、【申请时间】
3. 新增数据正确。其中申请类别为发布/下线数据表","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","4","3","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145772","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 审批授权--> 待审批--> 验证审批授权-待我审批对接内容是否新增","无","1. 进入公共管理-审批中心-审批授权-待我审批-数据资产，点击对接内容，查看下拉框
2. 选择【数据表发布、下线申请】，查看搜索栏展示","1. 下拉框新增【数据表发布、下线申请】
2. 1）下方展示【租户】、【申请人】、【数据表名】搜索框2）搜索结果正确","1. 
2.","","1","功能测试","功能测试阶段","正常","0","4","2","通过","可颂","2025-02-14","可颂","2025-02-26","1","",""
"145771","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","审批中心--> 流程管理--> 验证审批中心新增数据表发布审批流程","无","1. 进入公共管理-审批中心-流程管理，查看列表
2. 查看该条流程的数据是否正确
3. 点击【数据资产数据表发布审批】的编辑按钮，查看组件配置","1. 新增【数据资产数据表发布审批】
2. 流程名称：数据资产数据表发布审批(内置)流程描述：数据资产地图中数据表的发布、下线审批流程对接内容：数据资产：数据地图-数据表发布、下线应用租户：全部租户是否应用：默认开启
3. 1）节点名称为数据资产数据表发布审批内置流程2）审批人：内置所有租户的资产-管理员角色为审批人","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","可颂","2025-02-14","可颂","2025-02-26","1","",""
"145770","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","权限点验证--> 验证【未发布数据查看权限】权限是否生效","1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色
3、有已发布的表test1、审批中的表test2、未发布的表test3","1. 用户角色勾选【未发布数据查看权限】的权限点，进入数据地图，查看数据表展示
2. 用户角色取消勾选【未发布数据查看权限】的权限点，进入数据地图，查看数据表展示","1. test1、test2、test3都展示
2. 只展示test1","1. 
2. 列表展示，无法查看详情","","2","功能测试","功能测试阶段","正常","1","3","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145769","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","权限点验证--> 验证【数据表下线】权限是否生效","1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色","1. 用户角色勾选【数据表发布】的权限点，进入数据地图，选择已发布的表，进行下线
2. 用户角色取消勾选【数据表发布】的权限点，进入数据地图，选择表进行发布","1. 下线操作成功，表状态变更
2. 没有下线权限","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-26","1","",""
"145768","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","权限点验证--> 验证【数据表发布】权限是否生效","1、已有数据资产数据表发布审批流程，审批人已配置
2、用户只有访客一个角色","1. 用户角色勾选【数据表发布】的权限点，进入数据地图，选择表进行发布
2. 用户角色取消勾选【数据表发布】的权限点，进入数据地图，选择表进行发布","1. 发布操作成功，表状态变更
2. 没有发布权限","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145767","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","权限点验证--> 验证是否新增表发布下线相关的权限点","无","1. 进入角色管理-数据资产，查看元数据中心的子级权限点","1. 1）新增【数据表发布】、【数据表下线】、【未发布数据查看权限】2）默认管理员和数据开发有权限，访客无权限","1.","","1","功能测试","功能测试阶段","正常","0","4","1","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
"145766","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","数据地图--> 验证发布、下线操作提示语，审批中心跳转功能","无","1. 非管理员对表进行发布/下线，查看状态
2. 点击提示语中的审批中心","1. 1）提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。2）状态变为审批中
2. 跳转到审批中心-我的申请-审批中页面，默认把对接内容（数据表发布、下线申请）、租户信息带入查询","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-26","1","",""
"145765","数据资产_STD(#23)","/版本迭代测试用例/v6.3.1/数据表支持发布审批(#8549)","【元数据】数据表支持发布审批(#13922)","数据地图--> 验证非管理员对数据表进行下线功能","无","1. 非管理员对表进行下线，查看状态
2. 审批后，查看状态","1. 1）提示：已提交审批，需审批通过后更改数据表状态，请前往 审批中心 查看审批进度。2）状态变为审批中
2. 1）如果审批通过，状态变为未发布2）如果审批拒绝，状态变为已发布","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-02-14","可颂","2025-02-14","1","",""
