用例编号,用例标题,所属模块,相关需求,前置条件,步骤,预期结果,优先级,用例类型
132411,验证数据开发- 批量操作- 周期任务- 选项校验-,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 点击任务类型表头搜索下拉框，显示该项目下支持的任务类型
3. 点击任务标签表头搜索下拉框，调用queryTagList接口，显示该项目下所有标签
4. 点击任务状态表头搜索下拉框，显示已提交、未提交 两个选项","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 校验任务类型
3. 校验返回的标签数据
4. 校验任务状态",1,功能测试
132410,验证数据开发- 批量操作- 周期任务- 任务标签搜索校验 无匹配数据,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 搜索 12321332131","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 下拉浮层显示暂无数据",3,功能测试
132409,验证数据开发- 批量操作- 周期任务- 任务标签搜索校验 不区分大小写,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 在标签管理中添加MySql、sqlServer
3. 搜索SQL","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 系统提示操作成功，页面/数据状态更新为最新
3. 下拉浮层显示所有含sql的选项",2,功能测试
132408,验证数据开发- 批量操作- 周期任务- 任务标签搜索校验 模糊匹配,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 在标签管理中添加MySql、sqlServer
3. 搜索sql","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 系统提示操作成功，页面/数据状态更新为最新
3. 下拉浮层显示所有含sql的选项",2,功能测试
132407,验证数据开发- 批量操作- 周期任务- 任务标签搜索校验 精准匹配,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 在标签管理中添加MySql
3. 搜索MySql","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 系统提示操作成功，页面/数据状态更新为最新
3. 下拉浮层只显示MySql选项",2,功能测试
132406,验证数据开发- 批量操作- 周期任务- 任务类型搜索校验- 无匹配数据,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 搜索 12321332131","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 下拉浮层显示暂无数据",3,功能测试
132405,验证数据开发- 批量操作- 周期任务- 任务类型搜索校验- 不区分大小写,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),项目支持所有任务类型,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 搜索sql
3. 搜索SQL","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 下拉浮层显示所有含sql的选项
3. 下拉浮层显示所有含sql的选项",2,功能测试
132404,验证数据开发- 批量操作- 周期任务- 任务类型搜索校验- 模糊匹配,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),项目支持所有任务类型,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 搜索sql","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 下拉浮层显示所有含sql的选项",2,功能测试
132403,验证数据开发- 批量操作- 周期任务- 任务类型搜索校验- 精准匹配,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),项目支持mysql任务类型,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 搜索MySql","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. 下拉浮层只显示MySql选项",2,功能测试
132402,验证数据开发- 批量操作- 周期任务- ui位置调整-,/版本迭代测试用例/BatchWork_6.3.0/批量操作筛选优化/数据开发/批量操作(#7857),批量操作筛选优化(#13436),无,"1. 进入【离线开发】-【数据开发】-【批量操作】页面
2. 任务类型下拉搜索功能移植到下方任务列表的任务类型表头
3. 任务标签下拉搜索功能移植到下方任务列表的任务标签表头
4. 提交状态下拉搜索功能移植到下方任务列表的状态表头","1. 成功进入【离线开发】-【数据开发】-【批量操作】页面，页面内容正常加载显示，无报错
2. ui显示正确，内容与预期完全一致，无异常或错误
3. ui显示正确，内容与预期完全一致，无异常或错误
4. ui显示正确，内容与预期完全一致，无异常或错误",1,功能测试
